name,year,country,scoring,drive_distance,gir_pct,sg_p,sg_ttg,sg_t,top_10,win
Sahith Theegala,2022,USA,70.788,304.3,66.47,-0.043,0.382,0.339,5,0
Sam Burns,2019,USA,70.995,307.2,64.74,0.369,-0.32,0.05,3,0
Sam Burns,2020,USA,70.778,312.0,66.95,0.409,-0.08,0.329,1,0
Sam Burns,2021,USA,70.184,305.3,67.79,0.579,0.669,1.248,8,0
Sam Burns,2022,USA,69.768,309.6,68.68,0.553,0.838,1.39,8,0
Sam Ryder,2018,USA,70.914,297.3,72.08,-0.349,0.503,0.154,3,0
Sam Ryder,2019,USA,70.912,293.9,67.98,0.427,0.035,0.462,2,0
Sam Ryder,2020,USA,71.091,297.7,66.35,-0.035,0.022,-0.013,2,0
Sam Ryder,2021,USA,71.187,297.2,68.09,0.056,-0.274,-0.218,4,0
Sam Ryder,2022,USA,71.064,294.0,65.66,0.109,-0.137,-0.028,3,0
Sam Saunders,2015,USA,71.668,293.2,65.23,-0.136,-0.36,-0.496,1,0
Sam Saunders,2016,USA,71.427,291.8,64.36,0.06,-0.293,-0.232,2,0
Sam Saunders,2017,USA,70.921,293.6,65.24,0.138,-0.068,0.071,2,0
Sam Saunders,2018,USA,70.794,302.8,65.02,0.094,0.132,0.226,4,0
Sangmoon Bae,2012,KOR,71.629,289.8,59.81,0.128,-1.181,-1.053,2,0
Sangmoon Bae,2013,KOR,71.111,285.3,63.72,0.371,-0.488,-0.116,2,1
Sangmoon Bae,2014,KOR,71.168,288.5,62.94,0.418,-0.202,0.216,0,0
Sangmoon Bae,2015,KOR,71.036,289.8,62.93,0.26,-0.201,0.059,5,1
Satoshi Kodaira,2018,JPN,72.182,293.6,60.3,-0.645,-1.187,-1.832,1,0
Scott Brown,2012,USA,71.835,291.2,64.5,-0.468,-0.303,-0.771,3,0
Scott Brown,2013,USA,71.25,289.5,64.1,-0.217,0.151,-0.067,1,1
Scott Brown,2014,USA,70.936,287.2,65.0,0.211,0.134,0.345,4,0
Scott Brown,2015,USA,70.797,288.2,65.18,-0.031,0.216,0.185,3,0
Scott Brown,2016,USA,71.098,292.5,65.03,0.018,0.125,0.143,4,0
Scott Brown,2017,USA,70.932,289.0,64.35,0.276,-0.344,-0.068,2,0
Scott Brown,2018,USA,71.329,292.6,65.65,0.049,-0.71,-0.661,2,0
Scott Brown,2019,USA,70.96,288.6,66.53,0.073,-0.077,-0.004,4,0
Scott Brown,2020,USA,71.572,288.5,64.5,-0.259,-0.088,-0.347,1,0
Scott Dunlap,2012,USA,71.653,281.4,67.21,-0.688,0.089,-0.6,0,0
Scott Gardiner,2013,AUS,72.082,288.4,64.12,-0.33,-0.649,-0.979,0,0
Scott Gutschewski,2007,USA,71.994,306.1,62.7,0.03,-0.866,-0.837,0,0
Scott Gutschewski,2011,USA,71.582,298.0,62.62,-0.638,-0.029,-0.667,0,0
Scott Harrington,2020,USA,71.583,307.1,64.46,0.088,-0.432,-0.344,1,0
Scott Langley,2013,USA,71.269,278.9,64.0,0.04,-0.211,-0.171,1,0
Scott Langley,2014,USA,70.662,281.3,64.16,0.268,0.016,0.284,1,0
Scott Langley,2015,USA,71.032,280.5,64.67,0.018,0.108,0.126,0,0
Scott Langley,2016,USA,71.796,285.7,63.93,0.045,-0.639,-0.594,0,0
Scott McCarron,2008,USA,71.309,283.1,64.81,0.177,-0.261,-0.084,2,0
Scott McCarron,2009,USA,70.753,284.7,65.38,0.473,-0.176,0.298,3,0
Scott McCarron,2010,USA,70.94,288.6,65.8,0.507,-0.357,0.155,1,0
Scott McCarron,2011,USA,71.127,291.6,60.75,0.519,-0.866,-0.347,1,0
Scott Piercy,2009,USA,70.957,300.6,66.19,0.069,0.127,0.196,2,0
Scott Piercy,2010,USA,71.196,296.8,67.74,0.215,-0.22,-0.004,2,0
Scott Piercy,2011,USA,70.792,305.4,65.84,0.242,0.104,0.346,3,1
Scott Piercy,2012,USA,70.409,304.5,65.73,0.221,0.635,0.857,4,1
Scott Piercy,2013,USA,71.273,298.2,62.3,-0.184,0.1,-0.083,4,0
Scott Piercy,2015,USA,70.688,296.7,66.73,0.006,0.322,0.329,5,1
Scott Piercy,2016,USA,70.855,297.9,67.33,-0.286,0.478,0.192,3,0
Scott Piercy,2017,USA,71.235,295.9,66.75,-0.526,0.251,-0.275,4,0
Scott Piercy,2018,USA,70.736,296.6,69.72,-0.569,0.859,0.29,2,0
Scott Piercy,2019,USA,70.333,292.4,70.09,0.146,0.485,0.631,6,0
Scott Piercy,2020,USA,71.306,297.2,64.73,-0.213,0.043,-0.169,1,0
Scott Piercy,2021,USA,71.1,298.2,65.61,-0.482,0.248,-0.234,1,0
Scott Piercy,2022,USA,71.084,295.8,62.63,0.026,-0.014,0.012,1,0
Scott Pinckney,2015,USA,71.103,290.3,67.61,0.294,-0.426,-0.131,3,0
Scott Pinckney,2016,USA,71.524,296.8,69.02,-0.063,-0.262,-0.325,0,0
Scott Stallings,2011,USA,71.036,303.7,66.6,-0.154,0.213,0.059,2,1
Scott Stallings,2012,USA,71.49,302.4,66.38,-0.405,0.081,-0.323,3,1
Scott Stallings,2013,USA,71.135,295.7,64.63,0.146,-0.381,-0.235,4,0
Scott Stallings,2014,USA,71.835,300.4,63.16,-0.305,-0.369,-0.673,1,1
Scott Stallings,2015,USA,71.961,291.8,65.0,-0.392,-0.166,-0.558,1,0
Scott Stallings,2016,USA,70.966,295.5,66.11,-0.291,0.449,0.158,1,0
Scott Stallings,2017,USA,70.811,297.6,67.89,-0.32,0.339,0.02,3,0
Scott Stallings,2018,USA,70.719,299.7,65.62,-0.07,0.341,0.27,2,0
Scott Stallings,2019,USA,71.443,297.0,66.74,-0.329,0.251,-0.078,2,0
Scott Stallings,2020,USA,70.727,297.6,69.65,0.019,0.189,0.208,2,0
Scott Stallings,2021,USA,70.952,297.4,68.2,0.03,0.093,0.123,2,0
Scott Stallings,2022,USA,70.457,306.0,65.39,0.267,0.291,0.558,7,0
Scott Sterling,2008,USA,71.07,284.1,67.87,-0.102,0.086,-0.016,2,0
Scott Sterling,2009,USA,70.683,285.0,68.6,0.075,0.216,0.291,0,0
Scott Verplank,2007,USA,69.693,279.6,64.33,-0.236,1.179,0.943,10,1
Scott Verplank,2008,USA,70.396,278.6,65.09,-0.281,0.901,0.619,3,0
Scott Verplank,2009,USA,70.037,281.1,67.0,0.031,0.856,0.887,6,0
Scott Verplank,2010,USA,70.838,278.6,63.85,0.034,0.323,0.36,3,0
Scottie Scheffler,2020,USA,69.709,308.9,69.04,-0.053,1.131,1.078,7,0
Scottie Scheffler,2021,USA,70.326,305.0,68.08,0.023,0.909,0.932,8,0
Scottie Scheffler,2022,USA,69.293,311.6,72.29,0.202,1.475,1.677,11,0
Seamus Power,2017,IRL,70.543,298.1,65.63,0.174,0.364,0.538,1,0
Seamus Power,2018,IRL,70.869,302.6,65.17,0.498,-0.319,0.178,2,0
Seamus Power,2019,IRL,72.026,295.9,62.19,0.057,-0.776,-0.719,2,0
Seamus Power,2021,IRL,70.495,295.1,68.2,0.168,0.845,1.013,4,0
Seamus Power,2022,IRL,70.303,301.0,68.66,0.283,0.267,0.55,5,0
Sean O'Hair,2007,USA,70.19,296.8,67.12,0.18,0.972,1.152,5,0
Sean O'Hair,2008,USA,70.323,291.1,64.47,-0.214,0.624,0.411,3,1
Sean O'Hair,2009,USA,69.947,293.3,67.84,-0.127,1.297,1.17,9,1
Sean O'Hair,2010,USA,70.603,289.3,68.22,-0.071,0.697,0.615,3,0
Sean O'Hair,2011,USA,70.81,294.6,63.17,-0.253,0.164,-0.089,1,1
Sean O'Hair,2012,USA,70.615,297.5,68.25,-0.286,0.654,0.368,2,0
Sean O'Hair,2013,USA,72.107,299.7,62.0,-0.277,-0.745,-1.022,0,0
Sean O'Hair,2014,USA,71.24,300.5,63.42,0.082,-0.327,-0.244,1,0
Sean O'Hair,2015,USA,71.03,295.3,64.34,0.169,0.012,0.18,3,0
Sean O'Hair,2016,USA,70.677,302.2,67.17,0.208,0.163,0.371,2,0
Sean O'Hair,2017,USA,70.801,297.5,66.4,0.107,0.269,0.376,5,0
Sean O'Hair,2018,USA,71.479,302.7,63.84,-0.207,-0.026,-0.233,2,0
SebastiÃ¡n MuÃ±oz,2017,COL,71.263,296.0,63.15,0.358,-0.188,0.169,1,0
SebastiÃ¡n MuÃ±oz,2019,COL,70.907,298.8,68.26,0.076,0.268,0.343,3,0
SebastiÃ¡n MuÃ±oz,2020,COL,70.485,302.3,66.34,0.055,0.636,0.691,5,0
SebastiÃ¡n MuÃ±oz,2021,COL,71.073,297.5,66.67,0.047,0.297,0.344,4,0
SebastiÃ¡n MuÃ±oz,2022,COL,70.524,303.7,66.47,-0.066,0.536,0.47,3,0
Sepp Straka,2019,AUT,70.987,304.4,69.06,0.056,0.496,0.552,1,0
Sepp Straka,2020,AUT,71.102,302.7,66.98,0.252,0.116,0.368,3,0
Sepp Straka,2021,AUT,70.792,303.2,66.84,0.092,0.045,0.137,3,0
Sepp Straka,2022,AUT,71.119,303.0,66.55,0.285,-0.314,-0.029,5,0
Sergio Garcia,2007,ESP,69.481,294.2,64.56,0.269,1.192,1.461,7,0
Sergio Garcia,2008,ESP,69.117,294.6,67.06,-0.077,1.625,1.548,6,1
Sergio Garcia,2009,ESP,70.056,298.5,65.61,-0.065,0.828,0.763,3,0
Sergio Garcia,2010,ESP,71.076,292.7,66.13,-0.36,0.424,0.068,1,0
Sergio Garcia,2011,ESP,69.564,299.2,66.85,-0.119,1.103,0.984,3,0
Sergio Garcia,2012,ESP,69.928,292.4,64.98,0.4,0.704,1.104,3,1
Sergio Garcia,2013,ESP,69.543,291.0,67.46,0.591,0.928,1.519,6,0
Sergio Garcia,2014,ESP,68.95,294.3,68.68,0.167,1.818,1.984,10,0
Sergio Garcia,2015,ESP,69.958,300.0,67.56,-0.022,1.067,1.045,4,0
Sergio Garcia,2016,ESP,69.999,299.9,70.15,-0.388,1.189,0.801,4,1
Sergio Garcia,2017,ESP,69.596,301.9,69.62,-0.311,1.356,1.045,3,0
Sergio Garcia,2019,ESP,70.321,302.5,63.26,-0.078,0.824,0.746,5,0
Sergio Garcia,2020,ESP,70.574,305.8,68.31,-0.754,1.336,0.583,1,0
Sergio Garcia,2021,ESP,70.423,309.4,70.05,-0.409,1.145,0.736,4,0
Seung-Yul Noh,2012,KOR,70.256,300.4,67.41,0.142,0.579,0.721,3,0
Seung-Yul Noh,2013,KOR,71.625,298.8,64.26,-0.463,-0.009,-0.472,1,0
Seung-Yul Noh,2014,KOR,70.661,296.5,66.97,-0.121,0.427,0.306,3,1
Seung-Yul Noh,2015,KOR,71.465,292.7,65.9,0.066,-0.22,-0.154,1,0
Seung-Yul Noh,2016,KOR,71.061,295.3,64.54,0.176,-0.149,0.026,1,0
Seung-Yul Noh,2017,KOR,70.955,298.5,65.58,0.244,-0.058,0.186,3,0
Shane Bertsch,2008,USA,70.749,274.3,64.06,0.137,-0.016,0.121,1,0
Shane Bertsch,2011,USA,70.869,280.1,64.38,0.146,0.22,0.367,2,0
Shane Lowry,2016,IRL,70.64,298.7,64.51,0.06,0.491,0.551,2,0
Shane Lowry,2017,IRL,70.667,296.4,67.57,0.479,0.536,1.015,1,0
Shane Lowry,2020,IRL,70.265,299.4,69.44,-0.356,0.678,0.322,1,0
Shane Lowry,2021,IRL,70.318,299.6,68.35,-0.162,0.987,0.825,4,0
Shane Lowry,2022,IRL,69.661,306.9,67.91,0.162,1.013,1.175,4,0
Shaun Micheel,2007,USA,70.964,284.4,66.04,-0.027,0.393,0.366,3,0
Shaun Micheel,2010,USA,70.499,283.2,64.61,0.235,0.251,0.487,3,0
Shaun Micheel,2011,USA,71.675,286.1,63.01,0.138,-0.713,-0.575,0,0
Shawn Stefani,2013,USA,71.114,297.2,63.67,0.338,-0.573,-0.235,2,0
Shawn Stefani,2014,USA,70.609,297.7,66.2,-0.146,0.564,0.418,2,0
Shawn Stefani,2015,USA,70.421,296.3,68.79,0.074,0.423,0.497,3,0
Shawn Stefani,2016,USA,71.287,292.1,66.48,-0.336,0.191,-0.144,1,0
Shawn Stefani,2017,USA,70.983,294.0,67.48,-0.057,0.014,-0.043,1,0
Shawn Stefani,2018,USA,71.192,299.6,67.49,-0.034,0.141,0.107,1,0
Shawn Stefani,2019,USA,70.958,295.9,69.96,-0.159,0.252,0.093,2,0
Shigeki Maruyama,2007,JPN,71.175,277.7,60.98,0.396,-0.461,-0.065,2,0
Shigeki Maruyama,2008,JPN,71.455,274.0,60.0,0.214,-0.513,-0.299,0,0
Si Woo Kim,2016,KOR,70.56,293.5,64.83,-0.109,0.608,0.499,5,1
Si Woo Kim,2017,KOR,72.253,289.8,59.63,-0.392,-0.573,-0.965,2,0
Si Woo Kim,2018,KOR,71.367,290.8,63.78,-0.168,0.077,-0.092,5,0
Si Woo Kim,2019,KOR,70.963,292.4,64.91,-0.06,0.194,0.134,5,0
Si Woo Kim,2020,KOR,71.254,298.1,65.54,-0.079,0.346,0.267,1,0
Si Woo Kim,2021,KOR,70.872,296.3,65.78,-0.183,0.652,0.469,5,0
Si Woo Kim,2022,KOR,70.916,301.1,65.59,-0.404,0.631,0.227,1,0
Skip Kendall,2010,USA,71.64,279.5,62.56,0.333,-1.168,-0.832,1,0
Smylie Kaufman,2016,USA,71.015,299.0,66.29,0.134,0.188,0.322,4,1
Smylie Kaufman,2017,USA,71.432,304.8,65.26,-0.137,-0.04,-0.177,1,0
Spencer Levin,2009,USA,70.813,279.0,67.37,0.4,-0.244,0.156,1,0
Spencer Levin,2010,USA,70.385,280.6,69.88,0.132,0.433,0.564,3,0
Spencer Levin,2011,USA,69.851,286.3,67.99,0.04,0.806,0.846,6,0
Spencer Levin,2012,USA,70.776,283.7,60.97,0.33,-0.069,0.262,3,0
Spencer Levin,2014,USA,71.086,280.1,64.31,-0.094,-0.23,-0.324,0,0
Spencer Levin,2015,USA,70.837,283.7,68.27,-0.065,0.135,0.07,1,0
Spencer Levin,2016,USA,70.927,281.3,66.33,0.008,0.23,0.238,2,0
Spencer Levin,2017,USA,71.516,279.0,65.56,0.03,-0.43,-0.4,1,0
Stephan Jaeger,2022,GER,70.841,293.0,63.46,0.027,0.08,0.107,2,0
Stephen Ames,2007,CAN,70.09,282.2,64.94,0.251,0.33,0.58,4,1
Stephen Ames,2008,CAN,69.988,283.8,65.04,0.303,0.736,1.039,7,0
Stephen Ames,2009,CAN,70.248,287.4,67.7,0.436,0.318,0.754,5,1
Stephen Ames,2010,CAN,70.639,282.0,67.79,0.375,0.186,0.553,1,0
Stephen Ames,2011,CAN,71.121,283.8,65.3,0.012,-0.274,-0.262,2,0
Stephen Ames,2012,CAN,71.511,283.7,62.18,-0.255,-0.651,-0.906,0,0
Stephen Ames,2013,CAN,71.454,280.7,61.11,0.713,-1.297,-0.584,0,0
Stephen Leaney,2007,AUS,70.82,277.4,68.43,0.219,0.193,0.412,2,0
Stephen Leaney,2008,AUS,71.889,272.7,62.02,0.304,-0.812,-0.508,0,0
Steve Allan,2007,AUS,70.873,302.4,64.78,0.259,-0.015,0.244,1,0
Steve Allan,2008,AUS,71.46,303.2,66.44,0.164,-0.939,-0.776,4,0
Steve Elkington,2007,AUS,70.532,280.7,63.05,0.324,0.505,0.83,2,0
Steve Elkington,2008,AUS,70.447,282.0,67.0,0.415,0.263,0.678,3,0
Steve Elkington,2009,AUS,71.119,285.3,67.46,-0.069,0.24,0.171,0,0
Steve Elkington,2010,AUS,70.318,289.2,68.71,0.328,0.226,0.557,3,0
Steve Elkington,2011,AUS,71.598,285.4,66.44,0.312,-0.653,-0.34,1,0
Steve Flesch,2007,USA,70.958,287.5,65.83,-0.244,0.252,0.007,3,2
Steve Flesch,2008,USA,70.975,281.9,64.62,-0.097,0.09,-0.007,2,0
Steve Flesch,2009,USA,71.055,284.4,66.67,-0.292,0.18,-0.112,2,0
Steve Flesch,2010,USA,72.041,277.4,62.76,-0.078,-0.57,-0.651,1,0
Steve Flesch,2011,USA,71.119,282.5,59.85,0.32,-0.575,-0.255,1,0
Steve LeBrun,2013,USA,71.551,294.1,67.47,-0.181,-0.217,-0.398,0,0
Steve Lowery,2007,USA,71.573,292.0,66.29,-0.086,-0.144,-0.23,1,0
Steve Lowery,2008,USA,71.558,287.0,59.38,0.096,-0.603,-0.508,2,1
Steve Lowery,2009,USA,71.564,290.6,64.12,0.079,-0.601,-0.523,0,0
Steve Lowery,2010,USA,72.202,286.2,65.52,-0.386,-0.794,-1.177,0,0
Steve Marino,2007,USA,70.954,298.1,66.07,-0.189,0.363,0.175,4,0
Steve Marino,2008,USA,70.071,293.5,68.36,0.155,0.611,0.767,6,0
Steve Marino,2009,USA,69.903,295.7,68.26,0.11,0.91,1.02,5,0
Steve Marino,2010,USA,70.875,290.6,67.49,0.261,0.307,0.567,3,0
Steve Marino,2011,USA,70.735,295.2,65.79,0.089,0.476,0.565,3,0
Steve Marino,2016,USA,71.467,292.0,66.01,0.045,-0.503,-0.458,2,0
Steve Stricker,2007,USA,69.394,283.7,65.83,0.322,1.164,1.486,9,1
Steve Stricker,2008,USA,69.976,283.6,63.81,0.411,0.497,0.908,6,0
Steve Stricker,2009,USA,69.286,286.1,66.67,0.207,1.621,1.828,11,3
Steve Stricker,2010,USA,69.66,282.9,68.29,0.437,1.383,1.818,9,2
Steve Stricker,2011,USA,69.362,288.8,66.02,0.78,0.95,1.73,5,2
Steve Stricker,2012,USA,69.865,285.4,68.33,0.134,1.161,1.295,7,1
Steve Stricker,2013,USA,68.893,283.6,71.16,0.72,1.474,2.193,8,0
Steve Stricker,2016,USA,69.996,278.0,63.0,0.62,0.101,0.721,3,0
Steve Wheatcroft,2007,USA,72.138,286.1,64.25,-0.153,-0.726,-0.879,0,0
Steve Wheatcroft,2010,USA,71.53,287.1,63.47,0.211,-0.833,-0.626,1,0
Steve Wheatcroft,2012,USA,71.584,286.9,66.22,0.04,-0.546,-0.506,0,0
Steve Wheatcroft,2015,USA,71.072,288.3,64.59,0.345,-0.383,-0.038,2,0
Steve Wheatcroft,2016,USA,71.429,286.2,61.93,0.153,-0.375,-0.221,2,0
Steve Wheatcroft,2017,USA,71.577,280.5,60.99,0.479,-0.641,-0.162,1,0
Steven Alker,2015,NZL,71.094,278.3,66.57,-0.146,0.163,0.017,0,0
Steven Alker,2017,NZL,71.638,276.9,65.17,-0.309,-0.103,-0.412,0,0
Steven Bowditch,2011,AUS,71.221,308.3,63.62,0.161,-0.429,-0.267,1,0
Steven Bowditch,2013,AUS,71.335,300.2,61.97,-0.046,-0.283,-0.329,1,0
Steven Bowditch,2014,AUS,71.145,298.1,63.38,-0.581,0.399,-0.182,1,1
Steven Bowditch,2015,AUS,70.835,302.1,63.43,0.144,0.256,0.4,2,1
Steven Bowditch,2016,AUS,74.262,288.9,54.46,0.131,-3.34,-3.209,1,0
Stewart Cink,2007,USA,70.133,294.7,66.16,0.412,0.256,0.668,6,0
Stewart Cink,2008,USA,70.019,296.9,66.94,0.521,0.604,1.125,7,1
Stewart Cink,2009,USA,70.465,294.7,63.47,0.34,-0.054,0.287,4,1
Stewart Cink,2010,USA,70.431,292.4,68.61,0.19,0.628,0.827,3,0
Stewart Cink,2011,USA,70.7,291.8,64.31,0.169,0.501,0.67,1,0
Stewart Cink,2012,USA,71.483,288.8,64.26,0.301,-0.529,-0.228,0,0
Stewart Cink,2013,USA,70.633,290.0,67.76,-0.238,0.654,0.416,3,0
Stewart Cink,2014,USA,70.847,293.7,66.36,-0.131,0.243,0.113,0,0
Stewart Cink,2015,USA,70.774,293.6,72.94,0.102,0.367,0.468,1,0
Stewart Cink,2016,USA,70.846,296.9,70.4,-0.398,0.459,0.062,0,0
Stewart Cink,2017,USA,70.213,296.7,68.76,0.286,0.725,1.011,3,0
Stewart Cink,2018,USA,70.44,298.1,68.58,-0.345,0.81,0.465,3,0
Stewart Cink,2020,USA,71.189,295.7,67.97,0.121,-0.019,0.101,1,0
Stewart Cink,2021,USA,70.576,306.6,69.44,0.164,0.299,0.463,3,0
Stewart Cink,2022,USA,71.118,306.2,68.25,-0.09,-0.162,-0.252,2,0
Stuart Appleby,2007,AUS,70.477,290.9,61.57,-0.037,0.376,0.339,3,0
Stuart Appleby,2008,AUS,69.726,290.9,61.9,0.427,0.648,1.075,7,0
Stuart Appleby,2009,AUS,71.43,290.1,63.18,-0.658,0.173,-0.486,1,0
Stuart Appleby,2010,AUS,70.954,289.0,61.84,-0.056,0.189,0.13,3,1
Stuart Appleby,2011,AUS,71.554,287.5,61.62,-0.184,-0.479,-0.663,1,0
Stuart Appleby,2012,AUS,71.095,283.3,64.79,0.154,-0.282,-0.128,0,0
Stuart Appleby,2013,AUS,70.834,284.7,65.21,0.353,-0.112,0.241,1,0
Stuart Appleby,2014,AUS,70.599,278.6,62.96,0.487,-0.126,0.361,3,0
Stuart Appleby,2016,AUS,70.95,282.7,61.43,0.202,-0.025,0.176,0,0
Sung Joon Park,2015,KOR,71.469,283.7,64.72,-0.421,-0.167,-0.588,1,0
Sung Kang,2011,KOR,70.849,294.2,64.78,-0.042,-0.143,-0.184,2,0
Sung Kang,2012,KOR,72.571,285.7,59.15,0.051,-1.812,-1.761,0,0
Sung Kang,2016,KOR,70.856,292.4,65.26,0.186,-0.182,0.004,2,0
Sung Kang,2017,KOR,70.496,296.4,66.07,0.154,0.325,0.478,3,0
Sung Kang,2018,KOR,71.954,293.1,63.2,-0.235,-0.806,-1.041,2,0
Sung Kang,2019,KOR,71.101,300.5,66.14,-0.088,0.118,0.03,4,0
Sung Kang,2020,KOR,71.489,303.4,65.3,-0.307,-0.225,-0.532,2,0
Sungjae Im,2019,KOR,70.252,295.9,67.61,0.323,0.7,1.023,7,0
Sungjae Im,2020,KOR,69.987,300.5,67.08,0.233,0.551,0.784,7,0
Sungjae Im,2021,KOR,70.281,297.1,69.08,0.292,0.684,0.976,5,0
Sungjae Im,2022,KOR,69.762,303.7,70.83,0.326,1.342,1.668,9,0
SÃ¸ren Kjeldsen,2017,DEN,71.39,273.6,62.02,0.473,-0.655,-0.182,1,0
Tag Ridings,2007,USA,71.435,303.9,62.78,0.605,-0.674,-0.069,1,0
Tag Ridings,2008,USA,71.316,303.0,63.95,-0.04,-0.061,-0.101,2,0
Tag Ridings,2009,USA,70.696,307.4,66.41,-0.225,0.461,0.236,1,0
Tag Ridings,2011,USA,71.325,303.3,63.58,0.066,-0.302,-0.237,0,0
Tag Ridings,2013,USA,71.162,299.6,65.81,0.053,-0.224,-0.171,1,0
Tag Ridings,2017,USA,71.176,301.6,65.91,0.203,-0.173,0.03,1,0
Talor Gooch,2019,USA,70.629,297.4,69.96,0.111,0.259,0.37,2,0
Talor Gooch,2020,USA,70.535,298.2,67.07,0.313,0.11,0.423,2,0
Talor Gooch,2021,USA,70.457,299.1,65.8,0.14,0.54,0.68,3,0
Talor Gooch,2022,USA,70.063,304.4,69.33,0.005,1.017,1.022,4,0
Taylor Moore,2022,USA,70.939,302.0,68.25,-0.027,0.15,0.123,4,0
Taylor Pendrith,2022,CAN,70.506,316.1,70.66,-0.092,0.711,0.619,3,0
"Ted Potter, Jr.",2012,USA,71.71,284.5,63.32,0.073,-0.896,-0.823,1,1
"Ted Potter, Jr.",2013,USA,70.615,280.3,64.48,0.247,0.16,0.406,2,0
"Ted Potter, Jr.",2014,USA,71.087,278.4,65.11,-0.216,0.125,-0.09,0,0
"Ted Potter, Jr.",2018,USA,71.024,286.0,63.03,0.074,-0.169,-0.094,1,0
"Ted Potter, Jr.",2019,USA,72.214,281.4,66.35,-0.216,-0.727,-0.944,1,0
Ted Purdy,2007,USA,71.36,294.1,67.23,-0.37,0.2,-0.17,1,0
Ted Purdy,2008,USA,71.614,292.8,66.85,-0.558,-0.032,-0.59,1,0
Ted Purdy,2009,USA,70.827,293.6,66.25,0.077,-0.029,0.048,1,0
Ted Purdy,2010,USA,71.824,290.8,63.96,-0.114,-0.784,-0.892,0,0
Thomas Aiken,2016,RSA,71.326,290.5,70.2,0.006,0.149,0.156,0,0
Tiger Woods,2007,USA,67.794,302.4,71.02,0.712,2.38,3.092,12,7
Tiger Woods,2009,USA,68.052,298.4,68.46,0.877,2.311,3.189,14,6
Tiger Woods,2012,USA,68.904,297.4,67.58,0.339,1.971,2.31,9,3
Tiger Woods,2013,USA,68.944,293.2,67.59,0.426,1.637,2.064,8,5
Tiger Woods,2018,USA,69.35,303.6,67.4,0.266,1.33,1.596,7,0
Tim Clark,2007,RSA,69.877,278.1,61.37,0.695,0.293,0.988,6,0
Tim Clark,2008,RSA,70.311,281.1,63.61,0.076,0.565,0.641,3,0
Tim Clark,2009,RSA,69.658,280.1,66.95,0.276,0.985,1.261,5,0
Tim Clark,2010,RSA,70.246,272.2,66.73,0.269,0.564,0.832,7,1
Tim Clark,2012,RSA,70.697,276.7,64.26,-0.121,0.422,0.301,3,0
Tim Clark,2013,RSA,70.693,273.9,62.02,0.058,0.086,0.144,3,0
Tim Clark,2014,RSA,70.738,272.2,64.3,0.025,0.061,0.086,3,1
Tim Herron,2007,USA,70.509,287.3,64.6,0.092,0.362,0.454,1,0
Tim Herron,2008,USA,70.579,293.0,62.25,0.407,-0.083,0.324,3,0
Tim Herron,2009,USA,70.86,292.1,63.92,-0.073,0.04,-0.033,0,0
Tim Herron,2010,USA,71.171,291.7,66.51,0.171,-0.4,-0.227,0,0
Tim Herron,2011,USA,70.634,291.8,65.64,0.148,-0.026,0.122,3,0
Tim Herron,2012,USA,70.781,289.4,67.36,-0.174,0.508,0.334,2,0
Tim Herron,2013,USA,71.479,283.6,59.75,-0.041,-0.296,-0.338,0,0
Tim Petrovic,2007,USA,70.879,286.4,62.89,0.29,-0.175,0.115,1,0
Tim Petrovic,2008,USA,70.987,284.0,63.17,0.156,-0.078,0.077,3,0
Tim Petrovic,2009,USA,70.732,282.8,65.44,0.306,0.343,0.649,6,0
Tim Petrovic,2010,USA,70.992,278.7,66.35,-0.006,0.255,0.249,2,0
Tim Petrovic,2011,USA,71.326,280.5,62.17,0.177,-0.296,-0.119,0,0
Tim Wilkinson,2008,NZL,70.997,279.8,65.39,0.174,0.06,0.234,3,0
Tim Wilkinson,2014,NZL,70.714,282.4,61.72,0.205,-0.078,0.127,3,0
Tim Wilkinson,2015,NZL,71.944,279.1,62.44,-0.278,-0.569,-0.847,0,0
Tim Wilkinson,2016,NZL,70.704,279.3,64.71,0.336,0.225,0.561,1,0
Tim Wilkinson,2017,NZL,70.95,279.5,63.98,0.009,-0.062,-0.053,0,0
Todd Demsey,2008,USA,71.615,292.9,65.31,-0.032,-0.524,-0.556,0,0
Todd Hamilton,2007,USA,72.933,288.7,56.94,0.032,-1.585,-1.554,0,0
Todd Hamilton,2008,USA,71.077,284.0,62.98,0.309,-0.187,0.123,0,0
Todd Hamilton,2009,USA,71.505,284.8,63.65,0.123,-0.612,-0.489,1,0
Tom Byrum,2007,USA,72.018,281.4,65.16,-0.077,-0.765,-0.842,0,0
Tom Gillis,2010,USA,70.514,288.7,65.98,0.359,0.261,0.616,3,0
Tom Gillis,2011,USA,71.134,290.1,66.36,-0.436,-0.137,-0.573,2,0
Tom Gillis,2012,USA,70.812,289.0,63.85,0.217,0.122,0.339,3,0
Tom Gillis,2013,USA,71.559,286.3,60.68,0.173,-0.716,-0.543,0,0
Tom Hoge,2015,USA,70.812,292.2,66.03,0.005,0.41,0.415,2,0
Tom Hoge,2016,USA,71.444,289.5,62.48,-0.069,-0.254,-0.323,2,0
Tom Hoge,2017,USA,71.326,285.1,66.06,0.019,-0.293,-0.274,2,0
Tom Hoge,2018,USA,70.945,291.4,63.62,-0.162,0.235,0.074,3,0
Tom Hoge,2020,USA,70.605,290.4,65.62,0.046,0.355,0.401,3,0
